city_death,death_rate_14,death_rate_15,death_rate_16,death_rate_17,death_rate_18,over_65_prop,less_than_hs_ed,at_or_below_pov_prop,pop_struggling_prop
MEDFORD,2.454178238450963,2.444829186271037,2.609519028364229,2.4263431542461005,1.0359448186726588,0.16707105719237436,7.745121657431944,0.10340654576981433,0.11296149122173253
MEDWAY,0,0.7665856276146045,0.7631590423444247,0,1.5127939142461961,0.13911259686977662,4.548595117457393,0.052784800429020146,0.043208457825787173
MELROSE,4.341601327289549,6.114290999147082,7.50861958881369,6.7538745912128535,6.714696096893569,0.18704677946822124,5.60458958517211,0.03898292927843925,0.0806197102280878
MENDON,0,1.6805512208004225,0,0,1.6618788727713016,0.16380316930775646,2.815146985550573,0.005353856449723942,0.03446545089509787
MERRIMAC,0,1.5074511155138255,0,1.481042654028436,0,0.23770734597156398,4.800498753117207,0.0536563614744352,0.10686682520808562
METHUEN,4.116860012056518,2.4533785066518687,2.8430106903004018,2.8240040342914776,2.204124862242196,0.16772566817952597,11.834495031884918,0.09425637897733048,0.14522720341567552
MIDDLEBOROUGH,1.2635379061371843,2.5105052690723686,1.247075311471905,2.0650064015198444,1.6413815743194127,0.2139759633254863,4.802927927927928,0.07860059781922284,0.09990317012587883
MIDDLEFIELD,0,0,0,0,0,0.21782178217821782,4.232804232804233,0.0701344243132671,0.11513734658094682
MIDDLETON,0,1.056539982491623,0,1.035625517812759,1.0254757474985716,0.20691797845898924,7.551080840983121,0.03640921570968127,0.03819983287573117
MILFORD,4.936604925522752,3.1634764095044887,7.007743556630077,4.889975550122249,5.571002929750647,0.15567586447782047,8.12770671769564,0.07894181383240695,0.11865897417856891
MILLBURY,0,0.743676097187842,2.2248826639261763,1.4791805339841728,2.2126924252162645,0.22054581761704015,8.2640277923992,0.05978994748687172,0.10172543135783946
MILLIS,2.488933136589095,0,3.700114527354418,1.2278978388998034,1.222472538027628,0.18418467583497053,2.522306108442004,0.04404145077720207,0.06402664692820133
MILLVILLE,3.1086242117417178,0,0,0,0,0.10750695088044486,10.058637798827244,0.043867778807537845,0.09236947791164658
MILTON,0.3662677836089935,2.191597831361765,2.185621731324643,0.7265593780651723,1.8114723129396058,0.17931485450648454,4.360531744212698,0.041215589236003713,0.05343334364367461
MONSON,0,0,0,1.1359763716914688,1.1315142894090262,0.21401794842667274,8.429959260419931,0.05567105567105567,0.07576807576807577
MONTAGUE,4.02730899048788,2.6934472276732464,4.053115108469081,0,1.3597513597513597,0.23353212252642994,11.046409034762661,0.1583160800552105,0.15431331953071084
MONTEREY,0,0,0,0,0,0.46364883401920437,4.5,0.0995850622406639,0.058091286307053944
MONTGOMERY,0,0,0,0,0,0.18453865336658354,3.3980582524271843,0.03740648379052369,0.08728179551122195
MOUNT WASHINGTON,0,0,0,0,0,0.33548387096774196,5.077452667814113,0.055197132616487454,0.12043010752688173
NAHANT,0,0,0,3.4317089910775564,0,0.21791352093342484,3.0012505210504377,0.05413901501921062,0.10967516590988474
NANTUCKET,2.001544048265805,0.9922744347579558,1.9678398740582481,0.9757049468240804,1.9352519974565259,0.15572250951312322,6.2313331523214774,0.11824557937370345,0.0873258915341302
NATICK,1.1529940785518393,0.5695757067824262,0.5628185955263961,1.9467697527602412,0.2748870999410956,0.1766832605612259,3.127092276790989,0.03570525606090401,0.06725285838694273
NEEDHAM,0,0.3334651314567186,0.6620637472808096,0.32863386900653985,0,0.19747609188602977,2.259496793290577,0.029536293737086338,0.028147545981099482
NEW ASHFORD,0,0,0,0,0,0.24251497005988024,7.053941908713693,0.07878787878787878,0.04242424242424243
NEW BEDFORD,4.024644136728963,6.7773738583982706,6.670518727367884,5.928498078531427,6.562751395718787,0.16683428789210134,25.953630999395994,0.22792959903371224,0.2165196385048422
NEW BRAINTREE,0,0,0,0,0,0.14354450681635927,8.286674132138858,0.0825242718446602,0.08495145631067962
NEW MARLBOROUGH,6.99510342760068,0,0,0,0,0.327007299270073,6.8755439512619665,0.04538690476190476,0.09672619047619048
NEW SALEM,0,19.78798586572438,0,0,0,0.26300294406280667,5.3984575835475574,0.06084396467124632,0.12266928361138371
NEWBURY,2.925565261002215,1.4537298554577172,0,1.4359563469270535,0,0.2204192992533027,3.591645520203006,0.042463768115942026,0.06217391304347826
NEWBURYPORT,2.826957870250711,2.2529408924864422,6.172047837378563,3.912800447177194,3.898046203780309,0.21151481274455003,3.1372259540857756,0.06963930701505254,0.09690428855438796
NEWTON,0.5743787683349908,1.1425083280696342,1.704490113957339,1.2432328575142124,0.3372486293252137,0.18066433843058805,2.792608514769103,0.0427644987956272,0.07189179173614971
NORFOLK,0.8710259441299072,0.8662401465183334,0,0,0.8521931800197222,0.1321223545540228,9.226692363285956,0.028459169586917278,0.03536158012105766
NORTH ADAMS,5.214541120381407,4.493372275893058,3.011594639361542,3.7847248505033684,3.0441400304414006,0.21368556505942018,16.223137735218796,0.1783859533426758,0.22298244167834474
NORTH ANDOVER,0.6804837267177354,0.33726162829914147,0.33433314865407027,0.3314550878355983,0.32862615488620145,0.14829300629764666,2.898982377761231,0.05102463258124612,0.06064996895052784
NORTH ATTLEBOROUGH,0.34607550378705476,2.0731629061795065,1.3799221329653542,1.3777425688010194,1.031677409212388,0.14748734199014915,6.101677835441125,0.07319523347651379,0.09075793265899959
NORTH BROOKFIELD,1.6779730086056044,0,3.3682184530253823,1.6871941960519654,0,0.17192508857769528,8.263673274420826,0.06345436036647438,0.14455378350865286
NORTH READING,1.3075802293869319,0,0.6452802359882006,1.923323503013207,0.6369890437884468,0.18348506218745994,2.4743566672665107,0.033950816497773185,0.04408442522429484
NORTHAMPTON,3.853101746906259,1.0508511894634656,4.9039967573572465,2.8022978842650974,4.553756849400756,0.17426789967773573,5.254618726121317,0.14965932183129457,0.1292584771088178
NORTHBOROUGH,0,0,0.6752650415288001,0,0,0.1845421638289315,4.207182054491191,0.037044575615713414,0.04756089286925843
NORTHBRIDGE,1.2831440695830698,0.6356817232423401,0.6298985863276012,1.8726591760299627,1.8559270355542594,0.15630461922596753,7.52119609809463,0.08513616696360397,0.09671672181216595
NORTHFIELD,0,0,0,0,3.3232054690467145,0.14010624169986718,5.067264573991031,0.039544235924932974,0.1638739946380697
NORTON,1.5537945883554194,0.5160833695820461,0.5142483525686705,1.5372790161414298,2.0424687611697507,0.14542659492697924,4.736506925648782,0.0562588702810105,0.06795344876525689
NORWELL,1.0237061086005939,3.0533463221716564,1.0119262739428985,1.006137438374082,1.0004144574180731,0.198913371566556,2.965039091311403,0.03182751540041068,0.04815195071868583
NORWOOD,3.114340797864452,5.86758970262661,4.81979855209317,5.837711617046118,4.110272745955785,0.19566635761134576,5.289350206170909,0.08268129104373341,0.07800055889339108
OAK BLUFFS,0,4.317123562243671,2.148755256776253,2.13903743315508,2.129407112219755,0.293048128342246,3.312063202673959,0.12232084866854298,0.07079454427365231
OAKHAM,0,0,0,0,0,0.1433207138994051,5.904334828101645,0.03791982665222102,0.09588299024918744
ORANGE,0,1.2916797372354363,1.294929426346264,1.2981955082435417,2.6029562145579623,0.1877190704920161,12.401292175161522,0.10257745378807602,0.30486852382192137
ORLEANS,0,0,1.986040969187993,0,5.972696245733788,0.4324915490157089,1.9560492634629316,0.07803700724054706,0.11202735317779565
OTIS,0,0,6.321112515802782,0,0,0.38173747622067217,6.81986656782802,0.09194673430564362,0.12301838934686113
OXFORD,1.447492219729319,0.722334585379948,2.162785667940307,0.7195279896387969,0,0.15707296013814936,7.063947312513278,0.10912382331643737,0.09138305575669804
PALMER,3.279917533502015,1.6380974667992747,4.090600967719315,4.9031625398381955,5.71388590885769,0.19849636348778296,7.638202000219804,0.14082644628099172,0.16958677685950413
PAXTON,2.0711284691401857,0,0,0,0,0.17316821465428275,3.118246372337141,0.04645308924485126,0.07025171624713959
PEABODY,1.9220578100073313,2.4893859149997817,2.0986015682277173,2.2809351834252043,1.7044117209418093,0.2231324843185706,10.190157470101434,0.09825147310032437,0.13114911422045641
PELHAM,0,0,0,0,0,0.26859827721221613,2.277432712215321,0.040031397174254316,0.03296703296703297
PEMBROKE,1.6609850432251585,1.1038920078218633,2.7512046346007217,0.5485463521667581,0,0.16615469007131103,4.499437570303712,0.04222100054975261,0.07883452446399121
PEPPERELL,0.8465659656294219,1.6819039152320427,1.670823835495459,0.8299443937256205,1.649095942046057,0.1528757573242593,5.7057057057057055,0.0560685467099243,0.06696614258381166
PERU,0,0,0,12.330456226880395,0,0.14180024660912455,8.307210031347962,0.06781750924784218,0.10850801479654747
PETERSHAM,0,0,0,0,0,0.22988505747126436,2.5386313465783665,0.05387205387205387,0.18518518518518517
PHILLIPSTON,0,0,0,0,0,0.14573170731707316,9.43089430894309,0.05871559633027523,0.14801223241590214
PITTSFIELD,3.188370905139459,4.347556052419105,5.0579529741748805,3.2340779412783847,4.874409350907735,0.21668322206565177,10.07570977917981,0.15056577086280057,0.20325318246110324
PLAINFIELD,0,0,0,0,0,0.25898203592814373,4.4534412955465585,0.07634730538922156,0.1781437125748503
PLAINVILLE,3.4544018949861823,2.275386815758679,1.1242451496852113,2.2222222222222223,0,0.18511111111111112,3.2763975155279503,0.06188888888888889,0.05722222222222222
PLYMOUTH,3.434943969090669,3.7765320645555764,4.651222223642009,4.093109339407745,2.655585708396456,0.231936930523918,4.674930927406538,0.06485768570954234,0.09016620243124089
PLYMPTON,0,3.4653465346534653,6.8992706485314415,3.4340659340659343,0,0.1926510989010989,5.122288878634056,0.04361263736263736,0.08379120879120878
PRINCETON,2.917760826976783,2.914723517654897,2.9116925252693315,0,2.905649412643726,0.2286212914485166,1.0588235294117647,0.0651541593949971,0.02675974403723095
PROVINCETOWN,6.784918096345837,3.390815733385003,0,3.3875338753387534,0,0.3584010840108401,5.0416982562547386,0.10669384981311587,0.2218824328916072
QUINCY,4.297960436723159,4.725267307272673,3.9447917009096503,4.0428763426173795,3.813532280383346,0.1745102109944383,11.161385451601712,0.1009040633175481,0.1388106986345222
RANDOLPH,1.5141551879282897,1.203038531605541,2.09101461149802,0.8901020650367908,1.1788480970023578,0.17864348445288394,14.496806778812038,0.11332712582224491,0.12411017330970474
RAYNHAM,0.7327617791455998,0.729235032450959,0,1.4445648248465148,0.7188555819135936,0.19451065366558323,5.834365964477489,0.06353732543686481,0.06777802149594209
READING,0.7895464055899886,0.7850217843545159,1.5610974515084104,1.5522527067406573,0.38587690526721974,0.17012689665877606,2.9151311809031406,0.029480763215514544,0.06470910228339068
REHOBOTH,0,0.8416901137484067,0,0,1.6604990985862034,0.14528773978315263,6.112261049555583,0.02284991568296796,0.08912310286677909
REVERE,2.265854915151826,1.5020250516321112,3.173849612870361,2.227833061042626,1.6615808227198758,0.17122753601663449,18.13300916780631,0.12952874892727884,0.21799559717920974
RICHMOND,0,0,0,0,0,0.35502958579881655,5.643879173290938,0.05128205128205128,0.06771860618014464
ROCHESTER,1.8644790112934158,0,0,0,0,0.17411204686927864,7.213465134918515,0.04741852801171732,0.06700842182350787
ROCKLAND,1.1302810363062417,1.690508198964765,5.618744130419079,5.602554764972828,4.469166739822669,0.1844361028629055,4.308547602501737,0.06312988336541728,0.10463141207111312
ROCKPORT,1.41151798677206,2.809890815671163,0,1.3919821826280623,4.156769596199525,0.3418708240534521,2.421652421652422,0.062131009277481025,0.12524599381501264
ROWE,0,0,0,0,0,0.2966507177033493,9.125475285171103,0.1125,0.2375
ROWLEY,0,0,0,3.2092426187419765,1.590909090909091,0.17682926829268292,2.340523175768701,0.05473444859509501,0.04872502842293325
ROYALSTON,0,0,0,0,0,0.2501912777352716,9.261083743842365,0.10476935105551212,0.145426114151681
RUSSELL,0,0,0,0,0,0.22105263157894736,4.7720042417815485,0.07067669172932331,0.09849624060150376
RUTLAND,0,0,0,0,1.1719207781553966,0.12690535271180434,2.0028612303290414,0.022503849342650716,0.09546369773777093
SALEM,5.180142083897158,6.383299604726448,7.086454747924682,9.728809436945154,8.715260005256823,0.16047671166241032,8.921438082556591,0.15626591951095262,0.13303616912888436
SALISBURY,3.4464083501550884,7.945387621410387,8.97306478232306,9.976720984369804,6.574313219065509,0.2151646158962421,6.9777911164465785,0.09696092619392185,0.15095179784036514
SANDISFIELD,0,0,0,0,0,0.27357392316647267,8.562197092084006,0.04130162703379224,0.11514392991239049
SANDWICH,0,0.9769713886950453,1.957453353187503,0.49024414158250806,1.9645124851784548,0.23801353073830767,2.8660057994470294,0.056857681994239746,0.08759559042606019
SAUGUS,2.5516580569905014,0.723734885572345,2.874005645368232,1.4266861647109177,3.8954206042455026,0.23005314405963548,9.416114472294247,0.08133678681919562,0.09086984675156486
SAVOY,0,0,0,0,0,0.22643979057591623,16.007194244604317,0.08377659574468085,0.22872340425531915
SCITUATE,0.5453284825066413,2.175247240155064,1.0846071010776348,0,0.5393119919873647,0.22227029365637338,3.11999389732245,0.04240571958740381,0.04775418872455384
SEEKONK,1.3862209636216012,0.6847372076416672,0.6765638289646639,0.6685832720465333,0.6607887930220704,0.2212342047201979,7.4415308291991495,0.05503481521156936,0.07244242099625067
SHARON,0.5563680295034018,0,0.5508254512834233,0.5480953685941353,0.5453922149156979,0.1740750890654974,2.199786587868341,0.019871195023944514,0.04348544063411681
SHEFFIELD,0,0,0,0,3.144230337330997,0.2811912225705329,8.588235294117647,0.0871473354231975,0.15862068965517243
SHELBURNE,5.216484089723526,0,0,0,0,0.2930232558139535,8.664495114006515,0.08503937007874016,0.12913385826771653
SHERBORN,2.367664468121089,2.3530993680247416,2.3387123717884464,2.3245002324500232,2.310459781496518,0.17573221757322174,1.2358757062146892,0.04160855416085542,0.037192003719200374
SHIRLEY,1.3482020762311973,0,0,1.3206550449022716,0,0.15134706814580032,12.613556953179595,0.10257672739208928,0.149351715082882
SHREWSBURY,0.2759294881902179,0.27472958759164195,0.8206202325872203,1.9065257653339143,1.3559584689291801,0.16981697352652794,5.927908202570652,0.04578253976931067,0.06595419012737112
SHUTESBURY,0,0,0,0,0,0.18036529680365296,1.6470588235294117,0.11308840413318025,0.14006888633754305
SOMERSET,0.5489205868745246,0.5485248599302589,0.5481297031486136,1.0954702305964834,1.0946821903026795,0.25316317029084734,12.921673664398437,0.06734512290067846,0.08363919475030586
SOMERVILLE,1.7909553101824947,1.904164316686101,2.3935844737353595,1.5003188177487716,0.9927141869493539,0.10699773701911656,9.588972263164948,0.12441014104901162,0.1243584273875551
SOUTH HADLEY,0,0.5658257418379637,1.1296152853085462,0.5637932006540001,0,0.19439589558549925,6.469391215872477,0.10375319316172137,0.11036876924084627
SOUTHAMPTON,0,0,1.653595388831144,0,0,0.2656814449917898,5.612019443216969,0.045753785385121794,0.11635944700460829
SOUTHBOROUGH,1.0088635872306695,0,1.0015309115362052,0,0,0.1636563217243788,3.1307834669956818,0.04578995249166077,0.04538562620034368
SOUTHBRIDGE,2.381175109916744,2.378363685784181,8.314456124275665,4.1523312373947086,5.332430487959711,0.1596867955866651,17.865091593905152,0.18527415770824576,0.21398114227373732
SOUTHWICK,1.0393466963622866,0,0,2.0595201318092884,3.0798111049188983,0.2442590876325816,10.448386646179634,0.07247582406155766,0.1021108453779765
SPENCER,0,5.928184281842818,1.6903313049357673,0.8434547908232118,0.8417508417508418,0.2141531713900135,11.352272727272727,0.12163653340123928,0.13615143026907733
SPRINGFIELD,2.0136744268915545,4.216144590593828,4.857791620170661,3.6219464081286823,6.975173548960922,0.13699365512602432,22.794342871024643,0.2869918535922512,0.244673373898026
STERLING,0,0,1.2543004587155964,0,1.245728929384966,0.16575,4.597492276939851,0.05972952667167543,0.10005008765339343
STOCKBRIDGE,0,0,0,10.1010101010101,5.0385086014539695,0.42525252525252527,8.002481389578163,0.09441836202399582,0.20500782472613457
STONEHAM,1.8399384934846466,2.2919408810220747,2.740816632841509,0.9104565939818818,1.8146585525505672,0.20726544361997543,5.7300175470442305,0.04313976918849606,0.06379373511632166
STOUGHTON,1.0811478701386958,1.431390391280788,2.487435910452307,1.7644152727786013,2.4531645823111816,0.19860258310395934,9.28679374055477,0.08301792473041492,0.09555095336713561
STOW,0,0,0,0,0,0.18439314544682056,0.35401915868388173,0.04407165197611601,0.048052317315894225
STURBRIDGE,1.0640238341338848,1.0603490063015026,1.056699474669404,3.159224936815501,0,0.2055602358887953,4.884667571234735,0.040261382799325465,0.09148397976391232
SUDBURY,0,0,0,0,0,0.17997539712253302,0.8854636385996556,0.031135135135135134,0.03956756756756757
SUNDERLAND,0,0,2.728406610539445,2.7307482250136537,2.7330938622520695,0.1570180229382851,6.734434561626429,0.1635410921125207,0.2211803640375069
SUTTON,0,0,0,0,2.060186888382017,0.1598639455782313,3.171806167400881,0.021438878581735724,0.08132343846629561
SWAMPSCOTT,1.4054390491200948,0.6972875514249569,2.0758167350368213,0.6866717022591499,0.6814840776113009,0.19982146535741263,4.525244541053255,0.061281143729613435,0.05447983898952044
SWANSEA,0,0,0,1.8358729575913346,1.2188433176915108,0.20984027905268957,13.224429486127073,0.054846541741891304,0.10882151528357094
TAUNTON,4.076713105746394,3.1827987410262755,7.761509966484389,5.455249357688382,6.4955584424704185,0.1815190229824376,16.06186645413564,0.13771465140256692,0.1656771074056956
TEMPLETON,1.2387845753623443,1.2365088057091376,3.702724147051045,0,1.2297313915289074,0.21079216459282987,9.956076134699854,0.04447506890503633,0.10912052117263844
TEWKSBURY,0.3340539353939689,1.9881468577812282,3.944458270918542,3.260940455227287,1.6176219109198724,0.20843931389812823,6.154264479289404,0.05386276790164479,0.06825053995680345
TISBURY,0,4.929924642580463,2.451924760937336,2.4390243902439024,4.852518110290805,0.15951219512195122,5.420318078545927,0.06877141458639256,0.2261380323054332
TOLLAND,0,0,0,0,14.45385091885195,0.23723723723723725,7.142857142857143,0.07207207207207207,0.07807807807807808
TOPSFIELD,0,0,1.5533118828359036,0,0,0.27601600985221675,2.6599252582985273,0.01396078431372549,0.04768627450980392
TOWNSEND,0,0,0,4.247186239116585,2.107862326477762,0.14090040348269273,5.088184797877322,0.040494092373791625,0.08807733619763695
TRURO,0,0,6.095967952625621,0,0,0.3981012658227848,8.302169035153328,0.1120253164556962,0.12531645569620253
TYNGSBOROUGH,0.845369788899087,1.6717615590370656,0.8266024278494166,1.6350555918901244,3.2346009888637313,0.10456180510137345,4.365761430044689,0.07063074901445467,0.07186268068331143
TYRINGHAM,0,24.570024570024568,0,0,0,0.4328018223234624,2.1447721179624666,0.12529002320185614,0.11832946635730858
UPTON,0,0,1.29241903917876,0,1.2816287670731261,0.15456885456885458,3.0881527231892196,0.04834737524303305,0.04303305249513934
UXBRIDGE,0,0.7292502265884633,0,0,0,0.13601158161418747,5.097113424187144,0.08284714119019837,0.07941948658109685
WAKEFIELD,1.1532885198365626,0,2.6362511432721796,1.864071878611639,1.8454854153924027,0.19837452932185065,6.64697932829471,0.04406101336555161,0.07415238239069698
WALES,0,0,0,0,4.917802444850359,0.20009955201592833,7.355021216407355,0.05681246857717446,0.29512317747611866
WALPOLE,0.4068584713746004,0.8095293165259627,1.610769142265432,1.6025641025641026,1.1958316724560105,0.18681891025641026,5.727482678983834,0.028300735981783433,0.06469320538364576
WALTHAM,1.7773715214300223,0.9645770559270963,1.759501307058114,1.7507002801120448,0.4750873255750818,0.15383880825057294,9.00620396403095,0.09795156280856718,0.11226010305021454
WARE,8.107951583946255,3.040878089749344,10.137581462708184,5.069451485349286,4.056089929308147,0.20815167798844164,8.329730508718836,0.1430029600898234,0.1156476472389507
WAREHAM,5.398249424829377,5.8214292568401795,7.578073258953589,8.431329043709786,7.9516338714359645,0.25209673840692254,8.60494648364274,0.11689830432240364,0.12953717447038188
WARREN,1.9336482417612773,0,0,0,1.9200702197108923,0.10655895364493172,6.495633187772926,0.11290632814002693,0.20542412002308136
WARWICK,0,0,0,0,0,0.23604757548032937,9.079754601226995,0.0614115490375802,0.17140238313473877
WASHINGTON,0,0,0,0,0,0.3166332665330661,3.9603960396039604,0.028169014084507043,0.07243460764587525
WATERTOWN,0.5984005607868113,0.8875927217396816,1.1704070926669816,1.4470523543541807,0.28628803029745326,0.1724886406390183,5.557000111437168,0.08408548302567985,0.05910440808245502
WAYLAND,0,0,0.7353404626341996,0.7299270072992702,0.7245926754031841,0.22043795620437956,1.306981192221868,0.030343007915567283,0.02836411609498681
WEBSTER,2.9659760179653407,3.554382045292983,2.958004783516307,5.317263381779511,5.310137304978887,0.19744771357674584,14.941463825486398,0.12032215090226475,0.187901174760809
WELLESLEY,0,0.3482864307606576,0,0,0,0.1814922079713143,2.0571286944668197,0.043839973899922516,0.03494963500672893
WELLFLEET,0,0,0,3.15357931251971,0,0.43645537685272784,5.164131305044036,0.11290834126228988,0.23437995559784333
WENDELL,0,0,0,0,0,0.2361111111111111,7.380607814761215,0.1755813953488372,0.17209302325581396
WENHAM,0,1.9638097909945296,0,1.9308746862328636,3.8296359110430287,0.18130913303726587,0.9712509712509713,0.016519823788546256,0.0861784140969163
WEST BOYLSTON,1.282638570774164,0,2.5444830155758713,2.534211860111505,1.262011646564624,0.16979219462747086,12.59610665794209,0.08253358925143954,0.05719769673704415
WEST BRIDGEWATER,4.266905071521456,0,1.410778346567778,1.405086412814388,2.7988804478208715,0.19825769284811015,6.43871225754849,0.036095870632399656,0.12301472711521802
WEST BROOKFIELD,0,0,0,0,0,0.2229282499338099,7.173601147776184,0.06485587583148558,0.13968957871396895
WEST NEWBURY,0,0,0,0,0,0.1570957095709571,2.4226968441185845,0.056790666960158484,0.010565705480959718
WEST SPRINGFIELD,2.0366203739622937,2.7096861602779363,1.3519516387585222,1.3490725126475547,4.038616869879611,0.16826306913996628,10.582897721668804,0.1192277677874665,0.19855460930343025
WEST STOCKBRIDGE,0,0,0,0,9.390931043734907,0.37534246575342467,3.977272727272727,0.0695970695970696,0.1336996336996337
WEST TISBURY,3.9132379248658316,0,4.0598538452615704,0,0,0.3086470831609433,1.171303074670571,0.03733221476510067,0.13842281879194632
WESTBOROUGH,0,1.0709586609956856,0,1.0617965597791463,0.5286370227162881,0.14121894245062647,3.5620257085333744,0.050938192829719356,0.06943167685070027
WESTFIELD,1.931367477151233,0.9637791155949786,3.84752796328359,1.919984640122879,3.83244023788504,0.17591859265125878,7.903806097330051,0.08461457732066957,0.16978013328435745
WESTFORD,0.43156330725457925,0,0.42048860776221975,1.2454851164528584,0,0.15037156972640844,2.5290844714213456,0.022977022977022976,0.04945054945054945
WESTHAMPTON,0,0,0,0,0,0.18471687740516768,2.2154316271963332,0.037486218302094816,0.06835722160970231
WESTMINSTER,0,1.336285888821014,0,1.3217023526301876,0,0.18754956383822363,6.208425720620842,0.015533722782793415,0.06160382368560807
WESTON,0,0,0.8390971314865204,0.8314625426124553,0,0.21884094121559824,1.2649800266311584,0.05098873813957613,0.02944045402145961
WESTPORT,1.2746276266433592,0,0.6341039205739546,3.1625553447185326,1.8927785989833075,0.25534471853257434,12.799793690363622,0.045130035696073434,0.12404385517593065
WESTWOOD,0,0.6528571828279908,1.2939001848428835,0,0,0.2229274860550106,2.4870466321243523,0.018558951965065504,0.03397123041356281
WEYMOUTH,4.669754931261207,6.499897858747934,10.524760884818493,10.09748664377903,6.024096385542169,0.19622170408856413,6.842025622919399,0.0663198237396086,0.13095480550258282
WHATELY,0,0,0,0,0,0.21135175504107542,6.26808100289296,0.07554225878833208,0.0800299177262528
WHITMAN,0.6801200897758519,2.032953203353405,0.6751999074011555,0.6727664155005382,0.6703504017314192,0.1521124865446717,6.452897829117705,0.06858719795382648,0.07417379013259742
WILBRAHAM,0,0.6916791004219243,0,0,0,0.21699993128564557,5.640434323051792,0.04032939189189189,0.0620777027027027
WILLIAMSBURG,0,0,0,0,4.030864908441783,0.23297057638049173,3.2241014799154333,0.10802095929060862,0.07779121322047561
WILLIAMSTOWN,1.30222867135469,0,0,0,1.3150479053165507,0.2194674012855831,7.704042715484363,0.11497005988023952,0.08922155688622754
WILMINGTON,0.43443991385677133,1.7247751632376491,0.8559916357388736,1.699379726399864,0.8434801993023213,0.1661568527487467,4.642401409734459,0.029448486674990313,0.08287768545227536
WINCHENDON,0,0,1.8734610855368805,0.9312721177127957,2.7776308131844876,0.18746507729558576,11.502410283877879,0.11197541534620187,0.08297320656871218
WINCHESTER,4.985819552182754,4.047724600528132,4.462919514434358,2.657336463085168,5.274460309686169,0.19881305637982197,2.180931672926138,0.02289016305321627,0.039956996953950906
WINDSOR,0,0,0,0,0,0.20242024202420242,1.4367816091954022,0.05500550055005501,0.0638063806380638
WINTHROP,0,1.0997297806824609,0.545728118251487,4.874878128046799,1.0752770758607977,0.22283609576427257,5.598220053111318,0.08217096336499322,0.1119674355495251
WOBURN,1.2850638860331913,0.25571710382114415,2.2899098575167196,2.5316455696202533,2.0152583849143517,0.19227848101265824,5.6761442441054095,0.05982971346997043,0.10828999694096055
WORCESTER,4.69539593809253,6.532872402891574,5.9170083357696726,6.387251479081751,7.232637236978362,0.14218130050935623,15.274429276890078,0.2176949604428087,0.19694554728026198
WRENTHAM,0.8832473218679419,1.7522998936103635,0.8691657250704645,1.7245839441234803,0.855526087434766,0.15641976373199964,3.2510922641994346,0.050581600281988014,0.05833627070849489
YARMOUTH,0.8473806857730836,1.2736458415463274,2.5524622144432896,3.4102050385779443,1.7085776701102642,0.33662986487062535,5.042379744101927,0.0686426116838488,0.13389175257731958
